0.043,0.039,0.07,0.016,0.066,0.085,0.016,0.078,0.043,0.054,0.062,0.039,0.016,0.066,0.05,0.031,0.1217,0.1062
0.056,0.036,0.096,0.008,0.072,0.1,0.012,0.072,0.056,0.06,0.088,0.016,0.012,0.06,0.024,0.028,0.1033,0.0972
0.102,0.028,0.069,0.02,0.049,0.081,0.008,0.053,0.057,0.045,0.049,0.024,0.012,0.037,0.049,0.126,0.098,0.0938
0.077,0.035,0.096,0.027,0.058,0.038,0.008,0.046,0.077,0.042,0.061,0.05,0.023,0.031,0.069,0.027,0.127,0.1093
0.067,0.041,0.041,0.056,0.049,0.041,0.011,0.06,0.049,0.022,0.041,0.041,0.041,0.052,0.06,0.071,0.1423,0.1128
0.052,0.037,0.052,0.048,0.082,0.074,0.007,0.059,0.033,0.067,0.041,0.026,0.022,0.045,0.067,0.026,0.1463,0.1157
0.07,0.048,0.067,0.041,0.082,0.026,0.004,0.052,0.037,0.048,0.03,0.033,0.037,0.037,0.052,0.074,0.146,0.1158
0.045,0.042,0.075,0.045,0.064,0.042,0.019,0.034,0.068,0.042,0.049,0.038,0.03,0.038,0.053,0.068,0.1401,0.109
0.02,0.023,0.09,0.016,0.059,0.07,0.043,0.059,0.067,0.082,0.106,0.027,0.008,0.055,0.039,0.016,0.1184,0.1026
0.031,0.027,0.061,0.015,0.057,0.069,0.054,0.054,0.034,0.084,0.099,0.042,0.008,0.054,0.05,0.023,0.1253,0.1141
0.115,0.026,0.063,0.074,0.048,0.03,0.004,0.03,0.056,0.03,0.056,0.03,0.056,0.026,0.052,0.045,0.1445,0.1165
0.028,0.032,0.101,0.028,0.069,0.089,0.004,0.061,0.073,0.036,0.089,0.028,0.02,0.061,0.032,0.053,0.1099,0.0856
0.011,0.03,0.033,0.022,0.06,0.086,0.033,0.063,0.015,0.1,0.126,0.037,0.011,0.026,0.086,0.0,0.1422,0.1175
0.103,0.057,0.05,0.053,0.091,0.057,0.011,0.042,0.046,0.042,0.046,0.019,0.023,0.05,0.042,0.027,0.1391,0.1029
0.058,0.046,0.065,0.035,0.081,0.046,0.015,0.062,0.054,0.065,0.077,0.019,0.012,0.05,0.054,0.027,0.13,0.1047
0.039,0.046,0.027,0.019,0.046,0.116,0.019,0.104,0.023,0.046,0.035,0.039,0.023,0.073,0.062,0.05,0.1267,0.105
0.051,0.027,0.086,0.02,0.035,0.059,0.016,0.067,0.075,0.043,0.082,0.043,0.024,0.043,0.059,0.051,0.1179,0.1006
0.049,0.038,0.06,0.034,0.049,0.041,0.023,0.041,0.056,0.053,0.079,0.045,0.026,0.023,0.075,0.056,0.1377,0.1146
0.039,0.043,0.07,0.023,0.074,0.094,0.016,0.035,0.051,0.047,0.121,0.043,0.016,0.035,0.051,0.02,0.1193,0.1039
0.049,0.034,0.049,0.034,0.057,0.057,0.019,0.046,0.046,0.057,0.095,0.046,0.015,0.034,0.076,0.042,0.1288,0.1141
0.03,0.034,0.064,0.049,0.053,0.049,0.019,0.045,0.061,0.038,0.064,0.038,0.03,0.045,0.057,0.076,0.1327,0.1145
0.042,0.034,0.045,0.042,0.034,0.038,0.008,0.049,0.053,0.019,0.045,0.072,0.03,0.038,0.091,0.113,0.1343,0.1148
0.043,0.043,0.127,0.036,0.055,0.028,0.008,0.032,0.127,0.028,0.095,0.032,0.024,0.024,0.055,0.032,0.1207,0.0924
0.038,0.034,0.049,0.026,0.06,0.06,0.015,0.068,0.03,0.056,0.038,0.045,0.023,0.049,0.068,0.09,0.1337,0.1174
0.034,0.064,0.052,0.026,0.067,0.094,0.015,0.049,0.041,0.034,0.056,0.045,0.034,0.034,0.056,0.045,0.1398,0.1156
0.05,0.046,0.065,0.034,0.073,0.077,0.011,0.054,0.054,0.046,0.061,0.023,0.023,0.046,0.046,0.054,0.1259,0.1121
0.065,0.023,0.061,0.042,0.042,0.095,0.004,0.053,0.046,0.042,0.046,0.046,0.034,0.038,0.068,0.053,0.129,0.1146
0.023,0.06,0.049,0.042,0.079,0.11,0.026,0.049,0.045,0.038,0.057,0.042,0.026,0.06,0.045,0.0,0.139,0.1094
0.019,0.03,0.053,0.042,0.057,0.091,0.011,0.072,0.038,0.046,0.065,0.038,0.034,0.065,0.057,0.038,0.131,0.1115
0.059,0.037,0.041,0.037,0.056,0.03,0.015,0.085,0.026,0.052,0.037,0.037,0.033,0.067,0.059,0.067,0.1392,0.1245
0.092,0.051,0.033,0.059,0.048,0.015,0.004,0.044,0.048,0.018,0.048,0.037,0.048,0.026,0.066,0.095,0.1438,0.1259
0.109,0.047,0.047,0.027,0.05,0.016,0.016,0.047,0.039,0.019,0.058,0.066,0.031,0.047,0.062,0.093,0.1322,0.0953
0.069,0.053,0.05,0.034,0.05,0.053,0.019,0.061,0.061,0.038,0.073,0.034,0.023,0.038,0.065,0.038,0.1287,0.1112
0.083,0.03,0.087,0.042,0.049,0.03,0.015,0.034,0.076,0.038,0.064,0.042,0.03,0.03,0.053,0.049,0.1273,0.1206
0.099,0.027,0.072,0.053,0.049,0.03,0.008,0.042,0.064,0.03,0.034,0.042,0.038,0.045,0.053,0.068,0.1307,0.115
0.049,0.075,0.037,0.049,0.109,0.097,0.019,0.049,0.022,0.037,0.007,0.034,0.03,0.064,0.037,0.03,0.16,0.0944
0.046,0.031,0.081,0.019,0.05,0.077,0.023,0.058,0.054,0.054,0.077,0.043,0.023,0.046,0.046,0.039,0.1176,0.1119
0.045,0.038,0.091,0.038,0.049,0.042,0.023,0.03,0.083,0.042,0.076,0.049,0.034,0.023,0.061,0.03,0.14,0.1062
0.064,0.064,0.049,0.045,0.072,0.045,0.004,0.057,0.045,0.019,0.042,0.03,0.042,0.053,0.042,0.079,0.1384,0.1093
0.038,0.042,0.061,0.034,0.061,0.061,0.004,0.079,0.049,0.049,0.038,0.034,0.026,0.053,0.068,0.057,0.1308,0.1163
0.081,0.05,0.062,0.035,0.077,0.085,0.012,0.046,0.05,0.038,0.042,0.031,0.019,0.046,0.046,0.046,0.1243,0.1107
0.105,0.054,0.04,0.065,0.076,0.029,0.011,0.025,0.036,0.029,0.018,0.032,0.047,0.029,0.047,0.076,0.1541,0.1278
0.086,0.03,0.067,0.052,0.045,0.015,0.007,0.048,0.071,0.048,0.052,0.026,0.034,0.022,0.071,0.067,0.1371,0.1213
0.066,0.022,0.062,0.048,0.055,0.04,0.004,0.062,0.033,0.051,0.055,0.04,0.044,0.044,0.059,0.044,0.1419,0.1291
0.058,0.031,0.05,0.054,0.066,0.077,0.008,0.046,0.046,0.042,0.081,0.023,0.019,0.046,0.054,0.066,0.123,0.1083
0.085,0.044,0.048,0.051,0.04,0.026,0.011,0.048,0.044,0.015,0.059,0.044,0.059,0.04,0.044,0.074,0.1398,0.1286
0.075,0.06,0.03,0.041,0.075,0.071,0.011,0.06,0.038,0.049,0.034,0.026,0.023,0.038,0.068,0.049,0.1445,0.1069
0.023,0.034,0.053,0.023,0.053,0.102,0.046,0.057,0.042,0.064,0.068,0.049,0.015,0.057,0.057,0.011,0.1333,0.1119
0.054,0.034,0.1,0.042,0.057,0.042,0.008,0.034,0.088,0.031,0.092,0.042,0.031,0.038,0.054,0.015,0.1254,0.1125
0.039,0.008,0.118,0.035,0.043,0.031,0.004,0.035,0.09,0.047,0.145,0.043,0.024,0.027,0.063,0.027,0.117,0.1032
0.058,0.027,0.062,0.027,0.05,0.062,0.004,0.085,0.039,0.046,0.054,0.046,0.031,0.066,0.062,0.05,0.1263,0.1059
0.063,0.044,0.055,0.055,0.063,0.044,0.0,0.063,0.041,0.037,0.018,0.033,0.048,0.048,0.055,0.066,0.1477,0.1181
0.033,0.04,0.044,0.051,0.066,0.022,0.015,0.059,0.018,0.04,0.029,0.059,0.051,0.059,0.059,0.084,0.1633,0.1075
0.059,0.028,0.059,0.031,0.031,0.012,0.004,0.067,0.063,0.02,0.079,0.055,0.028,0.055,0.075,0.118,0.1193,0.0976
0.055,0.044,0.044,0.066,0.066,0.033,0.004,0.073,0.033,0.029,0.007,0.026,0.051,0.069,0.04,0.088,0.143,0.1306
0.129,0.042,0.076,0.049,0.064,0.038,0.004,0.038,0.057,0.03,0.042,0.023,0.045,0.038,0.026,0.053,0.1302,0.1175
0.094,0.03,0.068,0.038,0.064,0.045,0.008,0.034,0.038,0.03,0.072,0.064,0.03,0.045,0.06,0.03,0.134,0.1158
0.042,0.046,0.065,0.05,0.062,0.069,0.008,0.065,0.069,0.027,0.054,0.027,0.031,0.062,0.05,0.038,0.1265,0.1078
0.06,0.038,0.06,0.042,0.053,0.042,0.019,0.053,0.064,0.053,0.06,0.034,0.019,0.034,0.076,0.045,0.1375,0.1101
0.016,0.063,0.039,0.024,0.082,0.114,0.008,0.086,0.039,0.055,0.063,0.024,0.004,0.063,0.067,0.035,0.1228,0.0972
0.05,0.027,0.069,0.034,0.061,0.08,0.008,0.069,0.046,0.057,0.038,0.034,0.023,0.053,0.061,0.05,0.129,0.1117
0.046,0.035,0.065,0.027,0.035,0.05,0.012,0.077,0.058,0.042,0.092,0.042,0.035,0.05,0.065,0.035,0.1279,0.1062
0.06,0.064,0.045,0.041,0.083,0.038,0.008,0.083,0.041,0.056,0.041,0.015,0.026,0.053,0.06,0.034,0.1462,0.1067
0.008,0.038,0.057,0.019,0.061,0.073,0.019,0.05,0.05,0.069,0.141,0.046,0.004,0.027,0.088,0.011,0.1271,0.1119
0.059,0.051,0.086,0.024,0.067,0.075,0.004,0.067,0.071,0.035,0.063,0.035,0.02,0.051,0.055,0.02,0.1193,0.0992
0.03,0.027,0.072,0.011,0.038,0.061,0.019,0.072,0.046,0.076,0.076,0.057,0.023,0.027,0.087,0.034,0.1366,0.1078
0.034,0.05,0.073,0.027,0.057,0.057,0.008,0.084,0.05,0.034,0.027,0.038,0.042,0.061,0.046,0.073,0.1357,0.1037
0.045,0.136,0.06,0.026,0.155,0.098,0.015,0.038,0.049,0.038,0.015,0.008,0.019,0.03,0.019,0.0,0.1579,0.0898
0.043,0.043,0.039,0.047,0.035,0.082,0.023,0.062,0.062,0.019,0.05,0.047,0.031,0.058,0.066,0.066,0.1311,0.0963
0.055,0.051,0.058,0.04,0.051,0.018,0.004,0.055,0.033,0.029,0.044,0.051,0.062,0.033,0.051,0.091,0.1514,0.1229
0.068,0.038,0.057,0.046,0.065,0.061,0.015,0.053,0.053,0.046,0.034,0.027,0.023,0.049,0.057,0.065,0.1308,0.1135
0.063,0.056,0.037,0.059,0.089,0.059,0.0,0.048,0.022,0.033,0.033,0.019,0.037,0.052,0.037,0.093,0.1432,0.1168
0.015,0.027,0.043,0.031,0.046,0.12,0.012,0.077,0.027,0.05,0.085,0.05,0.023,0.058,0.074,0.031,0.1266,0.1027
0.03,0.045,0.06,0.026,0.053,0.049,0.03,0.057,0.053,0.057,0.091,0.045,0.026,0.038,0.064,0.026,0.139,0.1095
0.113,0.04,0.059,0.07,0.04,0.029,0.0,0.048,0.044,0.011,0.04,0.026,0.081,0.037,0.022,0.07,0.144,0.1276
0.099,0.038,0.057,0.057,0.08,0.038,0.0,0.042,0.038,0.015,0.019,0.038,0.03,0.068,0.038,0.099,0.1273,0.1172
0.038,0.019,0.053,0.023,0.034,0.095,0.015,0.057,0.03,0.053,0.038,0.065,0.03,0.034,0.08,0.091,0.1341,0.1088
0.037,0.026,0.067,0.045,0.03,0.037,0.004,0.056,0.064,0.045,0.071,0.041,0.045,0.019,0.082,0.075,0.1404,0.1158
0.023,0.019,0.065,0.023,0.065,0.057,0.027,0.061,0.023,0.065,0.069,0.05,0.019,0.073,0.046,0.076,0.1287,0.1102
0.069,0.065,0.046,0.035,0.077,0.054,0.012,0.061,0.05,0.038,0.05,0.023,0.023,0.046,0.054,0.061,0.1323,0.1036
0.049,0.034,0.064,0.03,0.064,0.045,0.011,0.053,0.038,0.064,0.049,0.038,0.026,0.034,0.06,0.09,0.1338,0.1159
0.031,0.027,0.077,0.019,0.042,0.08,0.008,0.077,0.054,0.073,0.077,0.034,0.027,0.031,0.077,0.031,0.1289,0.1098
0.011,0.034,0.037,0.034,0.056,0.045,0.004,0.078,0.019,0.045,0.045,0.09,0.03,0.06,0.116,0.041,0.1595,0.0969
0.047,0.051,0.08,0.036,0.069,0.036,0.004,0.054,0.054,0.062,0.051,0.033,0.04,0.014,0.065,0.025,0.1536,0.1251
0.046,0.039,0.066,0.031,0.074,0.035,0.008,0.066,0.05,0.035,0.058,0.043,0.015,0.074,0.05,0.081,0.1213,0.1081
0.055,0.02,0.083,0.028,0.047,0.043,0.004,0.051,0.051,0.024,0.123,0.051,0.032,0.059,0.043,0.071,0.109,0.1041
0.077,0.054,0.081,0.012,0.069,0.039,0.015,0.042,0.058,0.035,0.069,0.069,0.015,0.039,0.069,0.023,0.1274,0.1061
0.071,0.028,0.075,0.024,0.012,0.039,0.004,0.079,0.087,0.043,0.099,0.043,0.028,0.028,0.091,0.035,0.1204,0.0949
0.056,0.044,0.056,0.048,0.067,0.048,0.0,0.059,0.041,0.026,0.022,0.048,0.041,0.052,0.059,0.07,0.1398,0.1231
0.038,0.027,0.058,0.035,0.038,0.058,0.012,0.077,0.054,0.058,0.107,0.031,0.027,0.046,0.073,0.027,0.1245,0.1122
0.044,0.036,0.06,0.012,0.036,0.14,0.012,0.08,0.056,0.052,0.092,0.024,0.016,0.04,0.06,0.036,0.1051,0.0989
0.031,0.039,0.078,0.027,0.062,0.105,0.012,0.062,0.059,0.055,0.066,0.016,0.02,0.043,0.043,0.059,0.1148,0.1088
0.039,0.039,0.078,0.027,0.051,0.066,0.004,0.062,0.062,0.027,0.078,0.059,0.027,0.055,0.066,0.035,0.1223,0.1006
0.045,0.045,0.056,0.033,0.067,0.078,0.011,0.059,0.026,0.045,0.074,0.033,0.041,0.045,0.037,0.045,0.1329,0.128
0.043,0.019,0.093,0.031,0.043,0.054,0.008,0.043,0.078,0.027,0.082,0.07,0.023,0.047,0.074,0.039,0.1209,0.1057
0.035,0.015,0.042,0.035,0.042,0.081,0.012,0.077,0.031,0.058,0.073,0.039,0.019,0.062,0.073,0.073,0.1211,0.1101
0.092,0.04,0.07,0.052,0.055,0.015,0.007,0.044,0.059,0.04,0.04,0.029,0.052,0.026,0.048,0.063,0.1481,0.1199
0.073,0.031,0.073,0.027,0.053,0.046,0.015,0.057,0.057,0.065,0.073,0.027,0.019,0.027,0.065,0.053,0.126,0.1137
0.075,0.052,0.048,0.034,0.045,0.048,0.007,0.075,0.052,0.037,0.026,0.037,0.037,0.037,0.071,0.06,0.1378,0.1206
0.02,0.012,0.084,0.012,0.02,0.064,0.008,0.076,0.088,0.052,0.129,0.056,0.0,0.036,0.104,0.036,0.1064,0.0943
0.039,0.019,0.051,0.027,0.043,0.074,0.012,0.094,0.031,0.051,0.043,0.047,0.023,0.078,0.066,0.078,0.1225,0.1015
0.042,0.035,0.046,0.042,0.046,0.027,0.019,0.069,0.054,0.042,0.096,0.042,0.019,0.058,0.077,0.05,0.1299,0.1048
0.019,0.027,0.096,0.012,0.073,0.054,0.019,0.058,0.054,0.092,0.135,0.023,0.008,0.031,0.054,0.012,0.1214,0.1127
0.078,0.034,0.071,0.034,0.071,0.037,0.007,0.071,0.022,0.06,0.03,0.015,0.045,0.056,0.022,0.089,0.1333,0.126
0.038,0.042,0.045,0.03,0.049,0.06,0.011,0.098,0.034,0.053,0.045,0.03,0.034,0.068,0.057,0.057,0.1336,0.1142
0.02,0.04,0.071,0.012,0.063,0.127,0.008,0.083,0.04,0.059,0.075,0.028,0.016,0.059,0.047,0.04,0.1128,0.1002
0.023,0.02,0.09,0.031,0.055,0.082,0.008,0.074,0.066,0.062,0.082,0.02,0.02,0.055,0.051,0.039,0.1154,0.1083
0.054,0.058,0.073,0.019,0.081,0.093,0.023,0.07,0.054,0.058,0.054,0.012,0.015,0.054,0.031,0.019,0.1234,0.1076
0.046,0.061,0.038,0.023,0.084,0.068,0.015,0.065,0.023,0.049,0.084,0.042,0.011,0.053,0.061,0.034,0.131,0.1134
0.068,0.027,0.072,0.038,0.057,0.042,0.015,0.072,0.057,0.065,0.038,0.034,0.019,0.053,0.068,0.03,0.1314,0.1131
0.082,0.048,0.075,0.045,0.071,0.041,0.004,0.03,0.056,0.03,0.045,0.037,0.037,0.026,0.048,0.067,0.1368,0.1218
0.089,0.03,0.041,0.048,0.037,0.011,0.015,0.033,0.044,0.018,0.055,0.07,0.037,0.037,0.081,0.089,0.1427,0.1218
0.056,0.06,0.06,0.022,0.097,0.064,0.019,0.064,0.03,0.067,0.026,0.022,0.015,0.052,0.045,0.045,0.1385,0.118
0.049,0.038,0.064,0.038,0.09,0.045,0.011,0.053,0.038,0.071,0.09,0.034,0.015,0.041,0.068,0.004,0.1401,0.1133
0.064,0.042,0.045,0.03,0.064,0.076,0.011,0.053,0.03,0.042,0.072,0.053,0.023,0.042,0.072,0.034,0.1346,0.1124
0.098,0.054,0.051,0.036,0.09,0.051,0.004,0.051,0.022,0.058,0.025,0.043,0.029,0.029,0.072,0.007,0.1557,0.125
0.031,0.039,0.07,0.023,0.059,0.051,0.023,0.062,0.062,0.043,0.051,0.055,0.016,0.059,0.066,0.066,0.1327,0.0902
0.103,0.038,0.077,0.034,0.073,0.05,0.008,0.05,0.054,0.042,0.034,0.042,0.023,0.054,0.05,0.031,0.1285,0.1099
0.076,0.053,0.065,0.03,0.065,0.057,0.03,0.049,0.057,0.046,0.046,0.034,0.027,0.046,0.042,0.034,0.1338,0.1094
0.057,0.034,0.06,0.049,0.057,0.049,0.008,0.049,0.049,0.023,0.034,0.057,0.038,0.057,0.064,0.068,0.141,0.1076
0.018,0.037,0.037,0.048,0.055,0.044,0.018,0.066,0.026,0.041,0.037,0.055,0.041,0.059,0.066,0.085,0.1497,0.116
0.053,0.042,0.068,0.034,0.057,0.038,0.015,0.057,0.057,0.038,0.061,0.042,0.03,0.049,0.057,0.057,0.133,0.1105
0.046,0.035,0.077,0.027,0.069,0.077,0.023,0.046,0.054,0.058,0.089,0.027,0.012,0.046,0.042,0.039,0.1171,0.1162
0.127,0.046,0.077,0.027,0.069,0.042,0.004,0.038,0.054,0.019,0.027,0.054,0.031,0.046,0.046,0.058,0.1245,0.1121
0.042,0.05,0.031,0.031,0.073,0.103,0.015,0.08,0.023,0.061,0.05,0.031,0.011,0.057,0.069,0.034,0.132,0.1074
0.065,0.046,0.073,0.027,0.065,0.069,0.023,0.058,0.058,0.05,0.069,0.027,0.023,0.054,0.038,0.019,0.1221,0.115
0.053,0.049,0.064,0.06,0.079,0.079,0.004,0.045,0.06,0.038,0.038,0.023,0.034,0.041,0.049,0.034,0.1403,0.1132
0.078,0.031,0.11,0.02,0.063,0.031,0.008,0.023,0.086,0.035,0.117,0.051,0.016,0.027,0.055,0.027,0.1145,0.1064
0.078,0.035,0.137,0.02,0.047,0.027,0.02,0.031,0.121,0.059,0.094,0.024,0.02,0.004,0.051,0.012,0.1195,0.1007
0.043,0.039,0.078,0.023,0.07,0.102,0.012,0.066,0.055,0.066,0.074,0.016,0.012,0.043,0.047,0.031,0.1172,0.1059
0.045,0.041,0.026,0.056,0.049,0.049,0.019,0.056,0.037,0.019,0.034,0.049,0.037,0.063,0.06,0.104,0.1394,0.118
0.049,0.041,0.049,0.053,0.064,0.026,0.015,0.041,0.068,0.053,0.056,0.06,0.015,0.026,0.113,0.019,0.1611,0.0909
0.064,0.044,0.083,0.012,0.064,0.068,0.008,0.068,0.056,0.032,0.076,0.04,0.02,0.064,0.036,0.06,0.1082,0.1006
0.026,0.056,0.083,0.015,0.072,0.068,0.019,0.056,0.049,0.064,0.087,0.034,0.034,0.03,0.041,0.015,0.1385,0.1123
0.035,0.024,0.079,0.004,0.055,0.106,0.02,0.079,0.039,0.094,0.114,0.016,0.012,0.039,0.047,0.02,0.1114,0.1075
0.03,0.019,0.076,0.038,0.05,0.05,0.027,0.046,0.065,0.053,0.103,0.042,0.019,0.05,0.061,0.03,0.1275,0.1145
0.023,0.035,0.07,0.012,0.082,0.121,0.02,0.074,0.031,0.09,0.094,0.012,0.004,0.055,0.039,0.016,0.1141,0.1086
0.039,0.054,0.078,0.008,0.047,0.101,0.05,0.078,0.066,0.07,0.054,0.016,0.023,0.05,0.027,0.012,0.1241,0.1035
0.042,0.027,0.058,0.031,0.069,0.089,0.035,0.065,0.035,0.081,0.058,0.012,0.012,0.062,0.035,0.058,0.1218,0.1122
0.023,0.046,0.057,0.027,0.069,0.073,0.011,0.084,0.046,0.065,0.05,0.031,0.011,0.053,0.076,0.038,0.1344,0.1057
0.097,0.06,0.067,0.045,0.075,0.03,0.0,0.067,0.045,0.015,0.019,0.026,0.048,0.067,0.022,0.06,0.1326,0.1261
0.094,0.053,0.041,0.056,0.064,0.041,0.0,0.075,0.045,0.023,0.026,0.03,0.041,0.064,0.056,0.038,0.1396,0.1129
0.075,0.049,0.071,0.026,0.082,0.041,0.015,0.045,0.045,0.06,0.056,0.034,0.019,0.034,0.056,0.037,0.1362,0.1188
0.064,0.045,0.056,0.034,0.068,0.06,0.0,0.064,0.034,0.041,0.06,0.03,0.034,0.045,0.049,0.064,0.1297,0.1229
0.049,0.038,0.057,0.046,0.076,0.038,0.0,0.072,0.03,0.023,0.042,0.038,0.034,0.087,0.034,0.091,0.1229,0.1212
0.067,0.026,0.06,0.06,0.052,0.037,0.011,0.056,0.045,0.034,0.06,0.026,0.049,0.056,0.037,0.067,0.1371,0.1187
0.027,0.043,0.066,0.027,0.051,0.089,0.008,0.082,0.062,0.043,0.082,0.027,0.027,0.054,0.058,0.027,0.1195,0.1068
0.055,0.036,0.055,0.051,0.051,0.018,0.011,0.044,0.036,0.026,0.033,0.058,0.055,0.04,0.055,0.102,0.1508,0.1243
0.063,0.041,0.03,0.06,0.056,0.034,0.004,0.078,0.03,0.03,0.015,0.019,0.045,0.067,0.045,0.127,0.1365,0.1205
0.041,0.037,0.045,0.037,0.049,0.056,0.0,0.071,0.034,0.041,0.056,0.045,0.034,0.041,0.078,0.078,0.1349,0.1223
0.051,0.055,0.039,0.039,0.067,0.083,0.004,0.071,0.051,0.028,0.043,0.016,0.016,0.059,0.047,0.114,0.1109,0.1058
0.019,0.031,0.085,0.012,0.054,0.073,0.027,0.042,0.065,0.073,0.127,0.046,0.012,0.015,0.073,0.012,0.1264,0.1087
0.015,0.027,0.038,0.023,0.054,0.115,0.031,0.104,0.012,0.081,0.073,0.023,0.023,0.081,0.046,0.019,0.124,0.1101
0.079,0.064,0.053,0.026,0.068,0.049,0.008,0.076,0.049,0.049,0.038,0.026,0.026,0.038,0.064,0.038,0.1364,0.1106
0.043,0.027,0.058,0.031,0.054,0.062,0.019,0.066,0.047,0.047,0.066,0.05,0.012,0.066,0.07,0.054,0.1214,0.1074
0.051,0.035,0.063,0.004,0.035,0.047,0.031,0.047,0.051,0.051,0.145,0.059,0.016,0.028,0.067,0.051,0.1185,0.0997
0.026,0.064,0.049,0.026,0.06,0.049,0.022,0.075,0.049,0.045,0.049,0.034,0.03,0.045,0.06,0.064,0.1401,0.1137
0.091,0.053,0.038,0.038,0.045,0.06,0.023,0.075,0.049,0.034,0.026,0.03,0.034,0.06,0.049,0.045,0.131,0.118
0.027,0.027,0.082,0.02,0.082,0.074,0.012,0.055,0.035,0.055,0.113,0.043,0.016,0.066,0.039,0.031,0.1156,0.1069
0.077,0.022,0.044,0.055,0.044,0.033,0.007,0.037,0.029,0.029,0.055,0.066,0.051,0.037,0.073,0.07,0.1472,0.1231
0.019,0.037,0.033,0.044,0.041,0.033,0.004,0.067,0.037,0.03,0.056,0.063,0.037,0.044,0.093,0.1,0.1438,0.1191
0.063,0.033,0.067,0.037,0.033,0.044,0.018,0.044,0.059,0.037,0.052,0.059,0.041,0.026,0.074,0.048,0.1408,0.1232
0.08,0.027,0.069,0.053,0.046,0.046,0.019,0.046,0.061,0.042,0.057,0.027,0.042,0.042,0.042,0.061,0.1342,0.1078
0.073,0.038,0.061,0.015,0.05,0.042,0.012,0.077,0.038,0.054,0.073,0.042,0.023,0.046,0.061,0.058,0.1206,0.1162
0.081,0.054,0.058,0.019,0.073,0.085,0.015,0.07,0.046,0.066,0.05,0.012,0.012,0.039,0.054,0.035,0.1227,0.1075
0.038,0.019,0.076,0.038,0.064,0.049,0.015,0.042,0.045,0.061,0.087,0.053,0.019,0.042,0.068,0.038,0.1336,0.1132
0.061,0.015,0.076,0.038,0.038,0.031,0.027,0.042,0.076,0.065,0.096,0.031,0.019,0.027,0.065,0.054,0.1247,0.1146
0.073,0.05,0.061,0.027,0.073,0.08,0.019,0.05,0.046,0.061,0.08,0.023,0.019,0.031,0.05,0.019,0.13,0.1077
0.06,0.041,0.071,0.034,0.071,0.049,0.022,0.06,0.041,0.064,0.067,0.022,0.037,0.045,0.034,0.026,0.1391,0.1165
0.027,0.043,0.074,0.023,0.078,0.07,0.016,0.047,0.055,0.066,0.136,0.023,0.008,0.031,0.058,0.019,0.1233,0.1015
0.012,0.039,0.062,0.023,0.077,0.093,0.015,0.069,0.042,0.062,0.046,0.046,0.004,0.062,0.077,0.039,0.1311,0.1008
0.023,0.034,0.076,0.023,0.042,0.027,0.008,0.069,0.057,0.046,0.084,0.054,0.031,0.038,0.073,0.076,0.1325,0.1066
0.029,0.052,0.052,0.055,0.052,0.052,0.004,0.063,0.059,0.037,0.099,0.018,0.048,0.026,0.059,0.029,0.1434,0.1233
0.026,0.056,0.045,0.041,0.071,0.064,0.004,0.083,0.038,0.038,0.049,0.034,0.034,0.064,0.056,0.045,0.1383,0.1132
0.011,0.044,0.07,0.037,0.074,0.067,0.011,0.056,0.048,0.056,0.041,0.052,0.03,0.041,0.074,0.026,0.1528,0.1108
0.053,0.046,0.061,0.038,0.049,0.053,0.03,0.046,0.072,0.053,0.084,0.027,0.019,0.027,0.065,0.034,0.1309,0.1134
0.06,0.022,0.045,0.056,0.056,0.049,0.011,0.064,0.037,0.052,0.056,0.037,0.03,0.056,0.071,0.041,0.1399,0.1153
0.05,0.031,0.07,0.019,0.05,0.089,0.008,0.073,0.054,0.062,0.07,0.035,0.019,0.035,0.073,0.031,0.1229,0.1072
0.034,0.053,0.049,0.034,0.072,0.069,0.027,0.053,0.046,0.049,0.053,0.042,0.019,0.049,0.057,0.049,0.1396,0.1029
0.033,0.037,0.037,0.048,0.066,0.074,0.018,0.041,0.022,0.044,0.052,0.048,0.033,0.041,0.059,0.081,0.1436,0.1224
0.046,0.042,0.073,0.019,0.053,0.046,0.008,0.057,0.053,0.046,0.08,0.053,0.031,0.027,0.073,0.053,0.1327,0.1079
0.015,0.03,0.068,0.038,0.061,0.087,0.019,0.045,0.045,0.042,0.057,0.049,0.034,0.053,0.049,0.061,0.1337,0.1121
0.058,0.043,0.062,0.043,0.062,0.062,0.019,0.062,0.058,0.035,0.07,0.035,0.027,0.066,0.046,0.023,0.1286,0.1008
0.082,0.054,0.066,0.027,0.066,0.082,0.008,0.062,0.062,0.039,0.058,0.019,0.019,0.043,0.047,0.039,0.1148,0.1129
0.075,0.038,0.038,0.038,0.053,0.075,0.015,0.072,0.03,0.045,0.049,0.034,0.03,0.053,0.057,0.049,0.1285,0.1205
0.03,0.067,0.078,0.041,0.112,0.056,0.015,0.034,0.048,0.052,0.048,0.03,0.026,0.041,0.037,0.026,0.1511,0.1067
0.026,0.09,0.049,0.03,0.135,0.064,0.034,0.034,0.019,0.06,0.041,0.034,0.015,0.049,0.034,0.034,0.1631,0.0919
0.136,0.034,0.072,0.049,0.045,0.019,0.004,0.042,0.053,0.038,0.061,0.011,0.053,0.019,0.03,0.087,0.129,0.1167
0.071,0.064,0.067,0.034,0.06,0.015,0.022,0.041,0.075,0.03,0.075,0.049,0.03,0.034,0.06,0.019,0.1442,0.1101
