0.069,0.055,0.078,0.041,0.096,0.055,0.018,0.073,0.064,0.078,0.091,0.023,0.014,0.059,0.064,0.032,0.0896
0.046,0.055,0.032,0.023,0.055,0.138,0.023,0.124,0.028,0.055,0.041,0.046,0.028,0.087,0.073,0.06,0.086
0.06,0.032,0.102,0.023,0.042,0.069,0.019,0.079,0.088,0.051,0.097,0.051,0.028,0.051,0.069,0.06,0.0785
0.059,0.045,0.073,0.041,0.059,0.05,0.027,0.05,0.068,0.064,0.095,0.055,0.032,0.027,0.091,0.068,0.0956
0.046,0.051,0.083,0.028,0.088,0.111,0.018,0.042,0.06,0.055,0.143,0.051,0.018,0.042,0.06,0.023,0.0809
0.06,0.041,0.06,0.041,0.069,0.069,0.023,0.055,0.055,0.069,0.114,0.055,0.018,0.041,0.092,0.05,0.0891
0.037,0.041,0.078,0.059,0.064,0.059,0.023,0.055,0.073,0.046,0.078,0.046,0.037,0.055,0.069,0.091,0.0905
0.05,0.041,0.055,0.05,0.041,0.046,0.009,0.059,0.064,0.023,0.055,0.087,0.037,0.046,0.11,0.137,0.0904
0.051,0.051,0.148,0.042,0.065,0.032,0.009,0.037,0.148,0.032,0.111,0.037,0.028,0.028,0.065,0.037,0.0793
0.046,0.041,0.059,0.032,0.073,0.073,0.018,0.082,0.036,0.068,0.046,0.055,0.027,0.059,0.082,0.109,0.0928
0.041,0.077,0.064,0.032,0.082,0.114,0.018,0.059,0.05,0.041,0.068,0.055,0.041,0.041,0.068,0.055,0.0957
0.06,0.055,0.078,0.041,0.087,0.092,0.014,0.064,0.064,0.055,0.073,0.028,0.028,0.055,0.055,0.064,0.0859
0.078,0.028,0.073,0.05,0.05,0.115,0.005,0.064,0.055,0.05,0.055,0.055,0.041,0.046,0.083,0.064,0.0875
0.027,0.073,0.059,0.05,0.095,0.132,0.032,0.059,0.055,0.045,0.068,0.05,0.032,0.073,0.055,0.0,0.0957
0.023,0.037,0.064,0.05,0.069,0.11,0.014,0.087,0.046,0.055,0.078,0.046,0.041,0.078,0.069,0.046,0.0892
0.073,0.045,0.05,0.045,0.068,0.036,0.018,0.104,0.032,0.064,0.045,0.045,0.041,0.082,0.073,0.082,0.0969
0.113,0.063,0.041,0.073,0.059,0.018,0.005,0.054,0.059,0.023,0.059,0.045,0.059,0.032,0.082,0.118,0.098
0.128,0.055,0.055,0.032,0.06,0.018,0.018,0.055,0.046,0.023,0.069,0.078,0.037,0.055,0.073,0.11,0.0878
0.083,0.064,0.06,0.041,0.06,0.064,0.023,0.073,0.073,0.046,0.087,0.041,0.028,0.046,0.078,0.046,0.0875
0.101,0.037,0.106,0.05,0.06,0.037,0.018,0.041,0.092,0.046,0.078,0.05,0.037,0.037,0.064,0.06,0.087
0.119,0.032,0.087,0.064,0.06,0.037,0.009,0.05,0.078,0.037,0.041,0.05,0.046,0.055,0.064,0.082,0.088
0.058,0.09,0.045,0.058,0.13,0.116,0.022,0.058,0.027,0.045,0.009,0.04,0.036,0.076,0.045,0.036,0.1083
0.055,0.037,0.097,0.023,0.06,0.092,0.028,0.069,0.065,0.065,0.092,0.051,0.028,0.055,0.055,0.046,0.0811
0.055,0.045,0.109,0.045,0.059,0.05,0.027,0.036,0.1,0.05,0.091,0.059,0.041,0.027,0.073,0.036,0.0955
0.078,0.078,0.059,0.055,0.087,0.055,0.005,0.068,0.055,0.023,0.05,0.036,0.05,0.064,0.05,0.096,0.0927
0.046,0.05,0.073,0.041,0.073,0.073,0.005,0.096,0.059,0.059,0.046,0.041,0.032,0.064,0.082,0.069,0.0897
0.097,0.06,0.074,0.041,0.092,0.101,0.014,0.055,0.06,0.046,0.051,0.037,0.023,0.055,0.055,0.055,0.0839
0.13,0.067,0.049,0.081,0.094,0.036,0.013,0.031,0.045,0.036,0.022,0.04,0.058,0.036,0.058,0.094,0.107
0.105,0.036,0.082,0.064,0.055,0.018,0.009,0.059,0.086,0.059,0.064,0.032,0.041,0.027,0.086,0.082,0.0947
0.081,0.027,0.077,0.059,0.068,0.05,0.005,0.077,0.041,0.063,0.068,0.05,0.054,0.054,0.072,0.054,0.0991
0.069,0.037,0.06,0.065,0.078,0.092,0.009,0.055,0.055,0.051,0.097,0.028,0.023,0.055,0.065,0.078,0.083
0.105,0.055,0.059,0.064,0.05,0.032,0.014,0.059,0.055,0.018,0.073,0.055,0.073,0.05,0.055,0.091,0.0951
0.091,0.072,0.036,0.05,0.091,0.086,0.014,0.072,0.045,0.059,0.041,0.032,0.027,0.045,0.081,0.059,0.0994
0.027,0.041,0.064,0.027,0.064,0.123,0.055,0.068,0.05,0.077,0.082,0.059,0.018,0.068,0.068,0.014,0.0932
0.064,0.041,0.12,0.051,0.069,0.051,0.009,0.041,0.106,0.037,0.11,0.051,0.037,0.046,0.064,0.018,0.0845
0.046,0.009,0.139,0.042,0.051,0.037,0.005,0.042,0.107,0.056,0.171,0.051,0.028,0.032,0.074,0.032,0.0785
0.069,0.032,0.074,0.032,0.06,0.074,0.005,0.101,0.046,0.055,0.064,0.055,0.037,0.078,0.074,0.06,0.0851
0.077,0.054,0.068,0.068,0.077,0.054,0.0,0.077,0.05,0.045,0.023,0.041,0.059,0.059,0.068,0.081,0.1014
0.04,0.049,0.054,0.062,0.08,0.027,0.018,0.071,0.022,0.049,0.036,0.071,0.062,0.071,0.071,0.103,0.1125
0.069,0.032,0.069,0.037,0.037,0.014,0.005,0.079,0.074,0.023,0.093,0.065,0.032,0.065,0.088,0.139,0.078
0.068,0.054,0.054,0.082,0.082,0.041,0.005,0.091,0.041,0.036,0.009,0.032,0.063,0.086,0.05,0.109,0.0985
0.156,0.05,0.092,0.06,0.078,0.046,0.005,0.046,0.069,0.037,0.05,0.028,0.055,0.046,0.032,0.064,0.0879
0.114,0.037,0.082,0.046,0.078,0.055,0.009,0.041,0.046,0.037,0.087,0.078,0.037,0.055,0.073,0.037,0.0913
0.051,0.055,0.078,0.06,0.074,0.083,0.009,0.078,0.083,0.032,0.064,0.032,0.037,0.074,0.06,0.046,0.0846
0.073,0.045,0.073,0.05,0.064,0.05,0.023,0.064,0.077,0.064,0.073,0.041,0.023,0.041,0.091,0.055,0.0948
0.018,0.074,0.046,0.028,0.097,0.134,0.009,0.101,0.046,0.064,0.074,0.028,0.005,0.074,0.078,0.041,0.0835
0.06,0.032,0.082,0.041,0.073,0.096,0.009,0.082,0.055,0.069,0.046,0.041,0.027,0.064,0.073,0.06,0.0885
0.055,0.041,0.078,0.032,0.041,0.06,0.014,0.092,0.069,0.051,0.11,0.051,0.041,0.06,0.078,0.041,0.0864
0.072,0.077,0.054,0.05,0.099,0.045,0.009,0.099,0.05,0.068,0.05,0.018,0.032,0.063,0.072,0.041,0.1012
0.009,0.046,0.069,0.023,0.073,0.087,0.023,0.06,0.06,0.082,0.169,0.055,0.005,0.032,0.105,0.014,0.0888
0.069,0.06,0.102,0.028,0.079,0.088,0.005,0.079,0.083,0.042,0.074,0.042,0.023,0.06,0.065,0.023,0.0791
0.036,0.032,0.086,0.014,0.045,0.073,0.023,0.086,0.055,0.091,0.091,0.068,0.027,0.032,0.105,0.041,0.0956
0.041,0.059,0.087,0.032,0.069,0.069,0.009,0.1,0.059,0.041,0.032,0.046,0.05,0.073,0.055,0.087,0.0911
0.054,0.161,0.072,0.031,0.184,0.117,0.018,0.045,0.058,0.045,0.018,0.009,0.022,0.036,0.022,0.0,0.1078
0.051,0.051,0.046,0.055,0.041,0.096,0.028,0.073,0.073,0.023,0.06,0.055,0.037,0.069,0.078,0.078,0.0862
0.068,0.063,0.072,0.05,0.063,0.023,0.005,0.068,0.041,0.036,0.054,0.063,0.077,0.041,0.063,0.113,0.1043
0.082,0.046,0.069,0.055,0.078,0.073,0.018,0.064,0.064,0.055,0.041,0.032,0.027,0.059,0.069,0.078,0.0894
0.077,0.068,0.045,0.073,0.109,0.073,0.0,0.059,0.027,0.041,0.041,0.023,0.045,0.063,0.045,0.113,0.0977
0.018,0.032,0.051,0.037,0.055,0.142,0.014,0.092,0.032,0.06,0.101,0.06,0.028,0.069,0.087,0.037,0.0859
0.036,0.054,0.073,0.032,0.064,0.059,0.036,0.068,0.064,0.068,0.109,0.054,0.032,0.045,0.077,0.032,0.0965
0.141,0.05,0.073,0.086,0.05,0.036,0.0,0.059,0.054,0.014,0.05,0.032,0.1,0.045,0.027,0.086,0.0971
0.12,0.046,0.069,0.069,0.097,0.046,0.0,0.051,0.046,0.018,0.023,0.046,0.037,0.083,0.046,0.12,0.0847
0.046,0.023,0.064,0.027,0.041,0.114,0.018,0.068,0.036,0.064,0.046,0.078,0.036,0.041,0.096,0.109,0.0924
0.045,0.032,0.082,0.055,0.036,0.045,0.005,0.068,0.077,0.055,0.086,0.05,0.055,0.023,0.1,0.091,0.0961
0.027,0.023,0.078,0.027,0.078,0.069,0.032,0.073,0.027,0.078,0.082,0.059,0.023,0.087,0.055,0.092,0.0892
0.082,0.078,0.055,0.041,0.092,0.064,0.014,0.073,0.059,0.046,0.059,0.027,0.027,0.055,0.064,0.073,0.0895
0.059,0.041,0.077,0.036,0.077,0.055,0.014,0.064,0.046,0.077,0.059,0.046,0.032,0.041,0.073,0.109,0.0934
0.037,0.032,0.091,0.023,0.05,0.096,0.009,0.091,0.064,0.087,0.091,0.041,0.032,0.037,0.091,0.037,0.0898
0.013,0.04,0.045,0.04,0.067,0.054,0.004,0.094,0.022,0.054,0.054,0.107,0.036,0.072,0.139,0.049,0.1093
0.058,0.063,0.099,0.045,0.085,0.045,0.004,0.067,0.067,0.076,0.063,0.04,0.049,0.018,0.081,0.031,0.1083
0.055,0.046,0.078,0.037,0.088,0.042,0.009,0.078,0.06,0.042,0.069,0.051,0.018,0.088,0.06,0.097,0.0814
0.065,0.023,0.098,0.033,0.056,0.051,0.005,0.061,0.061,0.028,0.145,0.061,0.037,0.07,0.051,0.084,0.0713
0.092,0.064,0.096,0.014,0.083,0.046,0.018,0.05,0.069,0.041,0.083,0.083,0.018,0.046,0.083,0.028,0.0867
0.083,0.032,0.088,0.028,0.014,0.046,0.005,0.092,0.102,0.051,0.116,0.051,0.032,0.032,0.106,0.042,0.0798
0.068,0.055,0.068,0.059,0.082,0.059,0.0,0.073,0.05,0.032,0.027,0.059,0.05,0.064,0.073,0.086,0.0955
0.046,0.032,0.069,0.041,0.046,0.069,0.014,0.092,0.064,0.069,0.129,0.037,0.032,0.055,0.087,0.032,0.0852
0.051,0.042,0.07,0.014,0.042,0.163,0.014,0.093,0.065,0.061,0.107,0.028,0.019,0.047,0.07,0.042,0.0704
0.037,0.046,0.093,0.032,0.074,0.125,0.014,0.074,0.069,0.065,0.079,0.019,0.023,0.051,0.051,0.069,0.0782
0.046,0.046,0.092,0.032,0.06,0.079,0.005,0.074,0.074,0.032,0.092,0.069,0.032,0.065,0.079,0.042,0.0811
0.055,0.055,0.068,0.041,0.082,0.096,0.014,0.073,0.032,0.055,0.091,0.041,0.05,0.055,0.046,0.055,0.0921
0.051,0.023,0.111,0.037,0.051,0.065,0.009,0.051,0.092,0.032,0.097,0.083,0.028,0.055,0.088,0.046,0.0806
0.041,0.018,0.051,0.041,0.051,0.097,0.014,0.092,0.037,0.069,0.088,0.046,0.023,0.074,0.088,0.088,0.0829
0.113,0.05,0.086,0.063,0.068,0.018,0.009,0.054,0.072,0.05,0.05,0.036,0.063,0.032,0.059,0.077,0.1017
0.087,0.037,0.087,0.032,0.064,0.055,0.018,0.069,0.069,0.078,0.087,0.032,0.023,0.032,0.078,0.064,0.0871
0.091,0.064,0.059,0.041,0.055,0.059,0.009,0.091,0.064,0.045,0.032,0.045,0.045,0.045,0.086,0.073,0.0947
0.023,0.014,0.098,0.014,0.023,0.075,0.009,0.089,0.103,0.061,0.149,0.065,0.0,0.042,0.121,0.042,0.071
0.046,0.023,0.06,0.032,0.051,0.088,0.014,0.111,0.037,0.06,0.051,0.055,0.028,0.092,0.078,0.092,0.0828
0.05,0.041,0.055,0.05,0.055,0.032,0.023,0.082,0.064,0.05,0.115,0.05,0.023,0.069,0.092,0.06,0.0882
0.023,0.032,0.115,0.014,0.087,0.064,0.023,0.069,0.064,0.11,0.161,0.028,0.009,0.037,0.064,0.014,0.0861
0.096,0.041,0.087,0.041,0.087,0.046,0.009,0.087,0.027,0.073,0.036,0.018,0.055,0.068,0.027,0.109,0.0925
0.046,0.05,0.055,0.037,0.059,0.073,0.014,0.119,0.041,0.064,0.055,0.037,0.041,0.082,0.068,0.068,0.0918
0.023,0.046,0.084,0.014,0.074,0.148,0.009,0.097,0.046,0.07,0.088,0.032,0.019,0.07,0.056,0.046,0.0766
0.028,0.023,0.107,0.037,0.065,0.097,0.009,0.088,0.079,0.074,0.097,0.023,0.023,0.065,0.06,0.046,0.0783
0.064,0.069,0.087,0.023,0.097,0.11,0.028,0.083,0.064,0.069,0.064,0.014,0.018,0.064,0.037,0.023,0.0849
0.055,0.073,0.046,0.027,0.101,0.082,0.018,0.078,0.027,0.059,0.101,0.05,0.014,0.064,0.073,0.041,0.0908
0.082,0.032,0.087,0.046,0.068,0.05,0.018,0.087,0.068,0.078,0.046,0.041,0.023,0.064,0.082,0.037,0.0913
0.1,0.059,0.091,0.055,0.087,0.05,0.005,0.036,0.068,0.036,0.055,0.046,0.046,0.032,0.059,0.082,0.0937
0.109,0.036,0.05,0.059,0.045,0.014,0.018,0.041,0.054,0.023,0.068,0.086,0.045,0.045,0.1,0.109,0.0974
0.068,0.073,0.073,0.027,0.118,0.077,0.023,0.077,0.036,0.082,0.032,0.027,0.018,0.064,0.054,0.054,0.0973
0.059,0.045,0.077,0.045,0.109,0.054,0.014,0.063,0.045,0.086,0.109,0.041,0.018,0.05,0.082,0.005,0.0982
0.078,0.05,0.055,0.036,0.078,0.091,0.014,0.064,0.036,0.05,0.087,0.064,0.027,0.05,0.087,0.041,0.0923
0.121,0.067,0.063,0.045,0.112,0.063,0.004,0.063,0.027,0.072,0.031,0.054,0.036,0.036,0.089,0.009,0.1104
0.037,0.046,0.082,0.027,0.069,0.06,0.027,0.073,0.073,0.05,0.06,0.064,0.018,0.069,0.078,0.078,0.0886
0.124,0.046,0.092,0.041,0.087,0.06,0.009,0.06,0.064,0.05,0.041,0.05,0.028,0.064,0.06,0.037,0.0874
0.091,0.064,0.078,0.037,0.078,0.068,0.037,0.059,0.068,0.055,0.055,0.041,0.032,0.055,0.05,0.041,0.0919
0.068,0.041,0.073,0.059,0.068,0.059,0.009,0.059,0.059,0.027,0.041,0.068,0.045,0.068,0.077,0.082,0.0946
0.023,0.045,0.045,0.059,0.068,0.054,0.023,0.081,0.032,0.05,0.045,0.068,0.05,0.072,0.081,0.104,0.104
0.064,0.05,0.082,0.041,0.069,0.046,0.018,0.069,0.069,0.046,0.073,0.05,0.037,0.059,0.069,0.069,0.0904
0.055,0.042,0.092,0.032,0.083,0.092,0.028,0.055,0.065,0.069,0.106,0.032,0.014,0.055,0.051,0.046,0.0804
0.152,0.055,0.092,0.032,0.083,0.051,0.005,0.046,0.064,0.023,0.032,0.064,0.037,0.055,0.055,0.069,0.0832
0.05,0.059,0.037,0.037,0.087,0.123,0.018,0.096,0.027,0.073,0.059,0.037,0.014,0.068,0.082,0.041,0.0915
0.078,0.055,0.088,0.032,0.078,0.083,0.028,0.069,0.069,0.06,0.083,0.032,0.028,0.064,0.046,0.023,0.0832
0.064,0.059,0.077,0.073,0.095,0.095,0.005,0.055,0.073,0.045,0.045,0.027,0.041,0.05,0.059,0.041,0.0957
0.093,0.037,0.13,0.023,0.074,0.037,0.009,0.028,0.102,0.042,0.139,0.06,0.019,0.032,0.065,0.032,0.0764
0.092,0.042,0.162,0.023,0.055,0.032,0.023,0.037,0.143,0.069,0.111,0.028,0.023,0.005,0.06,0.014,0.0811
0.051,0.046,0.092,0.028,0.083,0.12,0.014,0.079,0.065,0.079,0.088,0.018,0.014,0.051,0.055,0.037,0.0807
0.055,0.05,0.032,0.068,0.059,0.059,0.023,0.068,0.046,0.023,0.041,0.059,0.046,0.077,0.073,0.127,0.0945
0.058,0.049,0.058,0.063,0.076,0.031,0.018,0.049,0.08,0.063,0.067,0.072,0.018,0.031,0.134,0.022,0.1103
0.075,0.051,0.098,0.014,0.075,0.079,0.009,0.079,0.065,0.037,0.089,0.047,0.023,0.075,0.042,0.07,0.071
0.032,0.068,0.1,0.018,0.086,0.082,0.023,0.068,0.059,0.077,0.104,0.041,0.041,0.036,0.05,0.018,0.0963
0.042,0.028,0.093,0.005,0.065,0.125,0.023,0.093,0.046,0.111,0.134,0.019,0.014,0.046,0.056,0.023,0.0779
0.037,0.023,0.092,0.046,0.06,0.06,0.032,0.055,0.078,0.064,0.124,0.05,0.023,0.06,0.073,0.037,0.0879
0.028,0.042,0.083,0.014,0.097,0.143,0.023,0.088,0.037,0.106,0.111,0.014,0.005,0.065,0.046,0.018,0.0801
0.046,0.064,0.092,0.009,0.055,0.119,0.06,0.092,0.078,0.083,0.064,0.018,0.028,0.06,0.032,0.014,0.0864
0.051,0.032,0.069,0.037,0.083,0.106,0.041,0.078,0.041,0.097,0.069,0.014,0.014,0.074,0.041,0.069,0.0854
0.027,0.055,0.068,0.032,0.082,0.087,0.014,0.1,0.055,0.078,0.059,0.036,0.014,0.064,0.091,0.046,0.0928
0.119,0.073,0.082,0.055,0.092,0.037,0.0,0.082,0.055,0.018,0.023,0.032,0.059,0.082,0.027,0.073,0.0892
0.114,0.064,0.05,0.068,0.077,0.05,0.0,0.091,0.055,0.027,0.032,0.036,0.05,0.077,0.068,0.046,0.0939
0.091,0.059,0.086,0.032,0.1,0.05,0.018,0.055,0.055,0.073,0.068,0.041,0.023,0.041,0.068,0.045,0.0956
0.078,0.055,0.069,0.041,0.082,0.073,0.0,0.078,0.041,0.05,0.073,0.037,0.041,0.055,0.06,0.078,0.0886
0.06,0.046,0.069,0.055,0.092,0.046,0.0,0.088,0.037,0.028,0.051,0.046,0.042,0.106,0.042,0.111,0.0823
0.082,0.032,0.073,0.073,0.064,0.046,0.014,0.068,0.055,0.041,0.073,0.032,0.059,0.068,0.046,0.082,0.0929
0.032,0.051,0.079,0.032,0.06,0.106,0.009,0.097,0.074,0.051,0.097,0.032,0.032,0.065,0.069,0.032,0.0806
0.068,0.045,0.068,0.063,0.063,0.023,0.014,0.054,0.045,0.032,0.041,0.072,0.068,0.05,0.068,0.126,0.1041
0.078,0.05,0.036,0.073,0.068,0.041,0.005,0.096,0.036,0.036,0.018,0.023,0.055,0.082,0.055,0.155,0.0928
0.05,0.046,0.055,0.046,0.059,0.068,0.0,0.087,0.041,0.05,0.068,0.055,0.041,0.05,0.096,0.096,0.0927
0.061,0.065,0.047,0.047,0.079,0.098,0.005,0.084,0.061,0.033,0.051,0.019,0.019,0.07,0.056,0.135,0.0734
0.023,0.037,0.101,0.014,0.064,0.087,0.032,0.05,0.078,0.087,0.151,0.055,0.014,0.018,0.087,0.014,0.0885
0.018,0.032,0.046,0.028,0.064,0.138,0.037,0.124,0.014,0.096,0.087,0.028,0.028,0.096,0.055,0.023,0.0869
0.096,0.077,0.064,0.032,0.082,0.059,0.009,0.091,0.059,0.059,0.046,0.032,0.032,0.046,0.077,0.046,0.0935
0.051,0.032,0.069,0.037,0.065,0.074,0.023,0.078,0.055,0.055,0.078,0.06,0.014,0.078,0.083,0.065,0.0826
0.06,0.042,0.074,0.005,0.042,0.055,0.037,0.055,0.06,0.06,0.171,0.069,0.018,0.032,0.079,0.06,0.0809
0.032,0.077,0.059,0.032,0.073,0.059,0.027,0.091,0.059,0.054,0.059,0.041,0.036,0.054,0.073,0.077,0.0968
0.11,0.064,0.046,0.046,0.055,0.073,0.027,0.092,0.059,0.041,0.032,0.037,0.041,0.073,0.059,0.055,0.0893
0.032,0.032,0.097,0.023,0.097,0.088,0.014,0.065,0.042,0.065,0.134,0.051,0.019,0.079,0.046,0.037,0.0787
0.095,0.027,0.054,0.068,0.054,0.041,0.009,0.045,0.036,0.036,0.068,0.081,0.063,0.045,0.09,0.086,0.101
0.023,0.045,0.041,0.054,0.05,0.041,0.005,0.082,0.045,0.036,0.068,0.077,0.045,0.054,0.113,0.122,0.0983
0.077,0.041,0.082,0.045,0.041,0.054,0.023,0.054,0.073,0.045,0.064,0.073,0.05,0.032,0.091,0.059,0.0973
0.096,0.032,0.082,0.064,0.055,0.055,0.023,0.055,0.073,0.05,0.069,0.032,0.05,0.05,0.05,0.073,0.0907
0.088,0.046,0.074,0.018,0.06,0.051,0.014,0.092,0.046,0.064,0.088,0.051,0.028,0.055,0.074,0.069,0.0834
0.097,0.064,0.069,0.023,0.087,0.101,0.018,0.083,0.055,0.078,0.06,0.014,0.014,0.046,0.064,0.041,0.0847
0.046,0.023,0.091,0.046,0.078,0.059,0.018,0.05,0.055,0.073,0.105,0.064,0.023,0.05,0.082,0.046,0.0927
0.073,0.018,0.092,0.046,0.046,0.037,0.032,0.05,0.092,0.078,0.115,0.037,0.023,0.032,0.078,0.064,0.0867
0.087,0.059,0.073,0.032,0.087,0.096,0.023,0.059,0.055,0.073,0.096,0.027,0.023,0.037,0.059,0.023,0.0901
0.073,0.05,0.086,0.041,0.086,0.059,0.027,0.073,0.05,0.077,0.082,0.027,0.045,0.054,0.041,0.032,0.0968
0.032,0.051,0.087,0.028,0.092,0.083,0.018,0.055,0.064,0.078,0.161,0.028,0.009,0.037,0.069,0.023,0.085
0.014,0.046,0.073,0.027,0.091,0.11,0.018,0.082,0.05,0.073,0.055,0.055,0.005,0.073,0.091,0.046,0.0905
0.027,0.041,0.091,0.027,0.05,0.032,0.009,0.082,0.069,0.055,0.101,0.064,0.037,0.046,0.087,0.091,0.09
0.036,0.063,0.063,0.068,0.063,0.063,0.005,0.077,0.072,0.045,0.122,0.023,0.059,0.032,0.072,0.036,0.0984
0.032,0.068,0.055,0.05,0.086,0.077,0.005,0.1,0.046,0.046,0.059,0.041,0.041,0.077,0.068,0.055,0.0942
0.013,0.054,0.085,0.045,0.09,0.081,0.013,0.067,0.058,0.067,0.049,0.063,0.036,0.049,0.09,0.031,0.1061
0.064,0.055,0.073,0.046,0.059,0.064,0.037,0.055,0.087,0.064,0.101,0.032,0.023,0.032,0.078,0.041,0.09
0.073,0.027,0.054,0.068,0.068,0.059,0.014,0.077,0.045,0.064,0.068,0.045,0.036,0.068,0.086,0.05,0.0971
0.06,0.037,0.083,0.023,0.06,0.106,0.009,0.087,0.064,0.074,0.083,0.041,0.023,0.041,0.087,0.037,0.0842
0.041,0.064,0.059,0.041,0.086,0.082,0.032,0.064,0.055,0.059,0.064,0.05,0.023,0.059,0.068,0.059,0.0957
0.041,0.045,0.045,0.059,0.081,0.09,0.023,0.05,0.027,0.054,0.063,0.059,0.041,0.05,0.072,0.1,0.0999
0.055,0.05,0.087,0.023,0.064,0.055,0.009,0.069,0.064,0.055,0.096,0.064,0.037,0.032,0.087,0.064,0.0905
0.018,0.037,0.082,0.046,0.073,0.105,0.023,0.055,0.055,0.05,0.069,0.059,0.041,0.064,0.059,0.073,0.0911
0.069,0.051,0.073,0.051,0.073,0.073,0.023,0.073,0.069,0.041,0.083,0.041,0.032,0.078,0.055,0.028,0.0861
0.097,0.065,0.079,0.032,0.079,0.097,0.009,0.074,0.074,0.046,0.07,0.023,0.023,0.051,0.056,0.046,0.0772
0.092,0.046,0.046,0.046,0.064,0.092,0.018,0.087,0.037,0.055,0.06,0.041,0.037,0.064,0.069,0.06,0.0883
0.036,0.081,0.094,0.049,0.135,0.067,0.018,0.04,0.058,0.063,0.058,0.036,0.031,0.049,0.045,0.031,0.1049
0.031,0.107,0.058,0.036,0.16,0.076,0.04,0.04,0.022,0.071,0.049,0.04,0.018,0.058,0.04,0.04,0.1135
0.165,0.041,0.087,0.06,0.055,0.023,0.005,0.05,0.064,0.046,0.073,0.014,0.064,0.023,0.037,0.106,0.0869
0.086,0.077,0.082,0.041,0.072,0.018,0.027,0.05,0.091,0.036,0.091,0.059,0.036,0.041,0.072,0.023,0.0988
0.147,0.028,0.078,0.037,0.041,0.046,0.014,0.064,0.055,0.041,0.078,0.055,0.051,0.046,0.06,0.074,0.0839
0.083,0.055,0.092,0.023,0.087,0.133,0.014,0.05,0.055,0.073,0.064,0.028,0.032,0.023,0.046,0.055,0.0874
0.1,0.077,0.055,0.064,0.091,0.059,0.018,0.073,0.068,0.041,0.032,0.018,0.036,0.064,0.055,0.055,0.0955
0.041,0.055,0.059,0.05,0.064,0.055,0.032,0.041,0.068,0.036,0.123,0.059,0.032,0.046,0.073,0.073,0.0926
0.055,0.046,0.087,0.046,0.059,0.091,0.018,0.073,0.064,0.046,0.082,0.046,0.05,0.059,0.05,0.037,0.0901
0.092,0.065,0.092,0.046,0.097,0.115,0.0,0.06,0.065,0.032,0.032,0.028,0.046,0.06,0.028,0.06,0.0829
0.095,0.068,0.045,0.064,0.073,0.036,0.009,0.073,0.054,0.036,0.068,0.036,0.045,0.05,0.077,0.073,0.0971
0.092,0.037,0.073,0.05,0.064,0.005,0.009,0.073,0.078,0.064,0.105,0.037,0.018,0.046,0.096,0.064,0.0878
0.054,0.045,0.027,0.094,0.054,0.018,0.009,0.058,0.045,0.027,0.045,0.063,0.063,0.049,0.098,0.143,0.1093
0.023,0.046,0.064,0.032,0.069,0.083,0.046,0.096,0.055,0.064,0.069,0.037,0.023,0.101,0.046,0.06,0.0863
0.054,0.05,0.05,0.041,0.059,0.032,0.018,0.086,0.045,0.05,0.059,0.063,0.041,0.059,0.09,0.104,0.1004
0.032,0.036,0.068,0.05,0.077,0.104,0.032,0.082,0.054,0.091,0.045,0.023,0.023,0.064,0.073,0.05,0.0963
0.027,0.009,0.05,0.05,0.023,0.059,0.009,0.082,0.055,0.037,0.073,0.096,0.032,0.064,0.132,0.11,0.0908
0.051,0.018,0.074,0.037,0.051,0.069,0.005,0.055,0.069,0.055,0.138,0.074,0.009,0.041,0.115,0.055,0.0828
0.041,0.05,0.068,0.045,0.063,0.063,0.005,0.063,0.063,0.054,0.081,0.063,0.041,0.023,0.109,0.068,0.1002
0.032,0.032,0.055,0.027,0.046,0.06,0.005,0.119,0.046,0.05,0.055,0.073,0.027,0.087,0.11,0.087,0.0882
0.077,0.05,0.108,0.036,0.072,0.036,0.018,0.041,0.077,0.068,0.059,0.059,0.045,0.014,0.077,0.063,0.1024
0.096,0.023,0.096,0.096,0.077,0.064,0.009,0.032,0.082,0.05,0.091,0.018,0.059,0.046,0.041,0.027,0.0936
0.095,0.064,0.082,0.05,0.082,0.077,0.023,0.041,0.068,0.041,0.045,0.045,0.05,0.041,0.045,0.055,0.0958
0.019,0.032,0.074,0.028,0.051,0.125,0.009,0.088,0.074,0.065,0.107,0.046,0.009,0.051,0.102,0.042,0.0762
0.078,0.05,0.068,0.064,0.087,0.064,0.0,0.078,0.046,0.041,0.05,0.036,0.05,0.068,0.055,0.073,0.0927
0.166,0.041,0.083,0.051,0.074,0.032,0.005,0.046,0.06,0.032,0.041,0.051,0.041,0.051,0.055,0.087,0.0842
0.037,0.042,0.046,0.032,0.06,0.125,0.023,0.079,0.046,0.055,0.125,0.055,0.014,0.065,0.083,0.032,0.0799
0.018,0.032,0.059,0.041,0.064,0.096,0.009,0.078,0.055,0.082,0.133,0.046,0.014,0.037,0.11,0.037,0.0904
0.083,0.046,0.092,0.055,0.083,0.078,0.018,0.041,0.078,0.037,0.073,0.055,0.028,0.06,0.06,0.028,0.086
0.082,0.059,0.096,0.046,0.069,0.059,0.023,0.073,0.096,0.055,0.069,0.023,0.037,0.05,0.055,0.018,0.0902
0.028,0.055,0.041,0.037,0.064,0.115,0.005,0.101,0.046,0.055,0.05,0.041,0.028,0.055,0.096,0.096,0.0869
0.099,0.036,0.059,0.077,0.05,0.068,0.005,0.072,0.05,0.032,0.054,0.054,0.072,0.059,0.072,0.041,0.1
